Internal ID,id,title,description,price,sale_price,link,image_link,Name
2114,31026729746517,Multi-Oval Link Necklace 19in Length,"Varied links of large ovals lend an understated elegance to this eye-catching necklace. Crafted of yellow gold with a high-polish finish, it's ideal for everyday and evening wear.  14-karat yellow gold. 19""L.",3950.00,,https://gumps.com/products/necklace-14kt-yg-multi-oval-link-high-polish-19in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/662051_1.jpg,662051
4073,31027234308181,Brushed Gold Small Hoop Earrings,"<p>Since 1861, Gump's has been a destination for jewelry that is distinctive, extraordinary and timeless.</p> <ul> <li>18-karat yellow gold.</li> <li>Pierced only.</li> <li>7/8""L.</li> </ul>",1175.00,,https://gumps.com/products/earrings-18kt-yg-polished-hoop,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/662056-1.jpg,662056 : 662056 PE
12067,31991752654933,Pastel Pearl & Gold Bracelet,"Simple statements of elegance, pearls have been a mainstay in Gump's fine jewelry assortment for decades. Each pearl is carefully selected for quality, color and shape. Freshwater cultured pearls, 5.5 x 6mm. 14-karat yellow gold. 7 1/2""L. ",595.00,,https://gumps.com/products/multi-pastel-oval-pearl-bracelet-14ktyg-7-5in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/662206_1.jpg,662206
4806,32087410770005,Garnet Teadrop Earrings,,650.00,,https://gumps.com/products/garnet-teadrop-earrings,,662247 : 662247 PE
8688,31774871552085,Gold Hoop & Black Jade Bead Earrings,"These elegant earrings each feature a yellow gold huggie hoop set with a smooth black jade bead. Jade is widely associated with growth, wealth and longevity.  Black nephrite jade, 10mm. 14-karat yellow gold. Pierced only. Overall: 1""L. ",575.00,,https://gumps.com/products/18kt-yg-hoop-black-jade-earrings,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/662378_1.jpg,662378
10341,31682229731413,Gold Hoop & Green Nephrite Jade Bead Earrings,"<p>Since 1861, Gump's has been a destination for jewelry that is distinctive, extraordinary and timeless — and our jade collection is no exception. Once considered more precious than gold, jade has been more highly prized in Asia than any other gemstone. Treasured for thousands of years, it represents harmony, balance and protection, and is thought to bring good luck to the wearer.</p> <ul> <li>Green nephrite jade, 10mm.</li> <li>14-karat yellow gold.</li> <li>Pierced only.</li> <li>1""L.</li> </ul>",575.00,,https://gumps.com/products/18kyg-hoop-leaf-grn-jade-earrings,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/662379_1.jpg,662379
11236,31859224903765,Gold Hoop & Blue Lace Agate Bead Earrings,"<p>These elegant earrings feature a yellow gold huggie hoop tipped with a blue lace agate bead. Since 1861, Gump's has been a destination for jewelry that is distinctive, extraordinary and timeless. To ensure each piece is created to our exacting standards, the expert in-house jewelry team at Gump's oversees every step of the production process. The result is a statement of pure elegance.</p> <ul> <li>Blue lace agate, 10mm.</li> <li>14-karat yellow gold.</li> <li>Pierced only.</li> <li>1""L.</li> </ul> ",550.00,,https://gumps.com/products/earrings-14ktyg-blue-lace-beads,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/662380_1.jpg,662380
10237,31682229436501,Gold Hoop & Lapis Bead Earrings,"These elegant earrings each feature a yellow gold huggie hoop tipped with a lapis lazuli bead. Widely sought after for its rich blue hue, this glossy gemstone is ideal for enhancing the wardrobe with a vibrant touch of color. Lapis, 10mm. 14-karat yellow gold. Pierced only. Overall: 1""L.",575.00,,https://gumps.com/products/14kyg-hoop-lapis-bead-earrings,,662381 PE
10236,31682229403733,Gold Hoop & Carnelian Bead Earrings,"These elegant earrings each feature a yellow gold huggie hoop tipped with a smooth carnelian sphere. A form of chalcedony distinguished by its fiery red-orange hues, carnelian is widely sought after for its bold color and remarkable beauty. Carnelian, 10mm. 14-karat yellow gold. Pierced only. 1""L",575.00,,https://gumps.com/products/14kyg-hoop-carnelian-bead-earrings,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/662383_1.jpg,662383
8123,31712752336981,Silver Shou Drop Earrings,"Made of sterling silver, these earrings feature drops that represent the Chinese shou, a symbol of long life and prosperity. Finished with a high polish shine, this pair is the essence of effortless elegance. Shou, 1/2""diameter. Sterling silver. Pierced only. 1""L.",195.00,,https://gumps.com/products/earrings-ss-shou-wire-hook,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/662623-1.jpg,662623 : 662623 PE
2115,31026726371413,Multi-Oval Link Gold Bracelet,"Varied sizes of oval links lend an understated elegance to this eye-catching bracelet. Crafted of yellow gold with a high-polish finish, it's ideal for everyday or evening wear. 14-karat yellow gold. 7 1/2""L.",2200.00,,https://gumps.com/products/bracelet-14kt-yg-mult-ovl-link-high-polish-7-1-2in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/662721_1.jpg,662721
10942,31843652403285,Eight-Strand Baroque Pearl Necklace,"Timeless and classic, pearl necklaces have been a mainstay in Gump's fine jewelry assortment for decades. Comprised of eight strands of baroque pearls of all different shapes and sizes. White freshwater cultured pearls. 14-karat yellow gold. 18""L.",2500.00,,https://gumps.com/products/eight-strand-baroque-pearl-necklace,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/662754_1.jpg,662754
12066,31991546871893,10mm Black Jade & Gold Bracelet,"Throughout history, jade has been more highly prized in Asia than any other gemstone. Once considered more precious than gold, jade is believed to possess spiritual and mystical properties. Gump's Signature jewelry features only the finest materials. Each piece is a statement of elegance. Black nephrite jade, 10mm. 14-karat yellow gold. 7 1/2""L. ",975.00,,https://gumps.com/products/gump-x27-s-signature-10mm-black-jade-bracelet-14ktyg,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/662939_1.jpg,662939
12280,32047833055317,Green Nephrite Jade Dragon Ball Pendant Necklace,"This striking necklace features a carved dragon ball pendant of green nephrite jade, a stone prized since ancient times and refreshingly modern today. Green nephrite jade, 12mm. 14-karat yellow gold. 18""L.",850.00,,https://gumps.com/products/green-jade-dragon-ball-necklace,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/663124_1.jpg,663124
12587,32067488383061,Baroque Pearl & Gold Shou Rope Necklace,"White baroque freshwater cultured pearls, 8.5 x 9mm. 14-karat yellow gold. Shou, 1/2"" diameter. 36""L continuous rope.",675.00,,https://gumps.com/products/freshwater-pearl-w-14ktyg-shou-necklace-36in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/663181_1.jpg,663181
2120,31240588525653,Petite Silver Shou Station Bracelet,"One of our signature symbols at Gump's, the shou represents long life and prosperity — a sign of good fortune in Chinese culture. Since 1861, Gump's has been a destination for jewelry that is distinctive and timeless. We develop the design and oversee the production from start to finish. Sterling silver. 7 1/2""L. ",195.00,,https://gumps.com/products/bracelet-sterling-silver-small-multi-shou-7-1-2-in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/663237_1.jpg,663237
12588,32067488415829,Baroque Pearl & Silver Shou Rope Necklace,"White baroque freshwater cultured pearls, 8.5 x 9mm. Sterling silver. Shou, 1/2"" diameter. 36""L continuous rope.",450.00,,https://gumps.com/products/freshwater-pearl-necklace-w-ss-shou-36in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/663326_1.jpg,663326
10373,30943579701333,Lapis & Gold Rope Necklace,"This delicate rope necklace is composed of stunning lapis lazuli punctuated by yellow gold beads. The versatile piece lends an air of understated elegance to any outfit. Lapis, 5mm. 14-karat yellow gold. 36""L continuous rope.",1150.00,,https://gumps.com/products/14kt-yg-lapis-bead-rope,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/663498_1.jpg,663498
22463,32823439851605,10mm Blue Lace Agate & Gold Bracelet,"<p>Since 1861, Gump's has been a destination for jewelry that is distinctive, extraordinary and timeless. To ensure each piece is created to our exacting standards, the expert in-house jewelry team at Gump's oversees every step of the production process. The result is a statement of pure elegance.</p> <ul> <li>Blue lace agate, 10mm.</li> <li>14-karat yellow gold.</li> <li>7 1/2""L.</li> </ul> ",395.00,,https://gumps.com/products/14ktyg-blue-lace-agate-bracelet-7-5in-1,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/663603_1.jpg,663603
10943,31845288837205,Brushed Gold & Diamond Border Earrings,"The essence of effortless elegance, these brushed yellow gold earrings are surrounded by brilliant white diamonds. Diamonds, 0.71ctw. 18-karat yellow gold. Pierced only. 3/4"" Diam. ",4250.00,,https://gumps.com/products/18kyg-brushed-gold-dia-earrings,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/663616_1.jpg,663616
15296,32449013448789,Gold Shell Earrings,"Since 1861, Gump's has been a destination for jewelry that is distinctive and timeless. 18-karat yellow gold; pierced only. 1""L x 5/8""W.",2000.00,1295.00,https://gumps.com/products/gold-shell-earrings,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/663619_1.jpg,663619
10235,31682229567573,Gold Hoop & White Coin Pearl Earrings,"<p>A timeless classic, pearl earrings have been a mainstay in Gump's fine jewelry assortment for decades. Each pearl is carefully selected for quality, color and shape, ensuring every pair is perfectly matched.</p> <ul> <li>Freshwater cultured pearls,11mm.</li> <li>14-karat yellow gold.</li> <li>Pierced only.</li> </ul>",525.00,,https://gumps.com/products/14kyg-white-coin-fwp-and-hoop-earrings,,663688 PE
4088,31682238971989,Gold Double-Drop Hoop Earrings,"Crafted of yellow gold finished with a high-polish shine, this sculptural pair lends a warm, lustrous tone to your look. The hoop-and-oval design is a welcome alternative to standard hoop earrings. 14-karat yellow gold. Pierced only. Overall: 1 1/2""L.",825.00,,https://gumps.com/products/earrings-14kt-yg-oval-double-drop-hoop-high-polish,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/663750-1.jpg,663750 : 663750 PE
2128,31026721128533,Pavé Diamond Oval Pendant with Triple Chain,"This striking necklace features a trio of delicate chains culminating in a stunning oval pendant. Crafted of yellow gold with a gleaming high-polish finish, it's accented with diamonds that shimmer when they catch the light. Pendant: 1 3/4""L. 18-karat yellow gold. Diamonds, 0.20ctw. 18""L.",3375.00,,https://gumps.com/products/necklace-18kt-yg-oval-high-polish-40-dia-0-20ctw,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/663812_1.jpg,663812
10928,31837865050197,Brushed Gold Ginkgo Leaf Stud Earrings,"A symbol of strength, hope and peace, the ginkgo leaf comes from one of the oldest surviving species of tree known to exist, with a botanical history spanning more than 200 million years. 18-karat yellow gold. Overall size: Size: 1/2""L x 1/2""W. Pierced only.",840.00,,https://gumps.com/products/gudrun-langner-18kt-yg-ginkgo-stud-earrings,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/663947_1.jpg,663947
10340,31682238775381,9mm Pink Pearl Earrings,"Freshwater cultured pearls set with yellow gold. A fresh alternative to classic white, lustrous pink pearls are prized for their ability to flatter every complexion. Pink freshwater cultured pearls, 9mm. 14-karat yellow gold. Pierced only. ",495.00,,https://gumps.com/products/earrings-14kt-yg-9mm-pink-round-freshwater-pearls,,664167 PE
10233,31682229272661,White Baroque Pearl Drop Earrings,"Simple statements of elegance, pearls have been a mainstay in Gump's fine jewelry assortment for decades. Revered for their alluring luster and classic beauty, they are widely recognized as symbols of purity, integrity and wisdom gained through experience. To create these earrings, each pearl is carefully selected for quality, color and shape. Freshwater cultured pearls, 9mm. 14-karat yellow gold. Pierced only.",395.00,,https://gumps.com/products/14kyg-baroque-fw-pearl-drop-earrings,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/664175_PE-1.jpg,664175 PE
10927,31837864984661,Brushed Gold Ginkgo Leaf Drop Earrings,"A symbol of strength, hope and peace, the ginkgo leaf comes from one of the oldest surviving species of tree known to exist, with a botanical history spanning more than 200 million years. 18-karat yellow gold. Pierced only. 1 3/4""L x 7/8""W.",1600.00,,https://gumps.com/products/gudrun-langner-18kt-yg-ginkgo-drop-earrings,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/664227_1.jpg,664227
5353,31181939703893,Gold Oval Link Drop Earrings,"These elegant drop earrings are finely crafted of yellow gold. Finished with a high-polish shine, this versatile pair is ideal for everyday wear. 14-karat yellow gold. Pierced only. 1 1/2""L.",1450.00,,https://gumps.com/products/14kyg-hoop-dbl-oval-link-earrings,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/664579-1.jpg,664579 : 664579 PE
